id,utterance,label
deepseek3000-02782,Crouch down to the ground.,motion_query
deepseek3000-02783,Look at the ceiling and then at the floor.,motion_query
deepseek3000-02784,Why do some plants need more sunlight than others?,chat
deepseek3000-02785,Crouch down to my level.,motion_query
deepseek3000-02786,What movie should I watch tonight?,chat
deepseek3000-02787,Bring the remote control from the sofa.,motion_query
deepseek3000-02788,Act like you are sad.,motion_query
deepseek3000-02789,Take this cup to the table.,motion_query
deepseek3000-02790,Sit down on that chair.,motion_query
deepseek3000-02791,Demonstrate how you wave.,motion_query
deepseek3000-02792,Hold still while I measure you.,motion_query
deepseek3000-02793,How many sensors do you have?,chat
deepseek3000-02794,What are your power consumption specs?,chat
deepseek3000-02795,"I'm feeling stressed, do you have any relaxation tips?",chat
deepseek3000-02796,Translate 'hello' to French.,chat
deepseek3000-02797,I need advice on which programming language to learn.,chat
deepseek3000-02798,Pick up the pen and bring it to me.,motion_query
deepseek3000-02799,What kind of plant is easy to take care of?,chat
deepseek3000-02800,Jump up and down twice.,motion_query
deepseek3000-02801,How do I get to the train station from here?,chat
deepseek3000-02802,Tell me a story.,chat
deepseek3000-02803,Can you help me practice Spanish?,chat
deepseek3000-02804,Push the button on the remote.,motion_query
deepseek3000-02805,Can you help me plan a balanced meal?,chat
deepseek3000-02806,Do you have a favorite color?,chat
deepseek3000-02807,Tell me about the Great Wall of China.,chat
deepseek3000-02808,Show me how to do a squat.,motion_query
deepseek3000-02809,Show the class the correct posture.,motion_query
deepseek3000-02810,Fetch the remote control from the table.,motion_query
deepseek3000-02811,What are your favorite hobbies?,chat
deepseek3000-02812,Can you explain quantum physics?,chat
deepseek3000-02813,How do I make a resume?,chat
deepseek3000-02814,What is a healthy breakfast?,chat
deepseek3000-02815,Can you compose a short story about a robot?,chat
deepseek3000-02816,Can you give me a compliment?,chat
deepseek3000-02817,How do I make a good first impression?,chat
deepseek3000-02818,Can you keep a secret?,chat
deepseek3000-02819,Dance the Macarena.,motion_query
deepseek3000-02820,What are the symptoms of flu?,chat
deepseek3000-02821,Orient towards the sound.,motion_query
deepseek3000-02822,I'm feeling sad today; can you cheer me up?,chat
deepseek3000-02823,What's the best way to learn a new language?,chat
deepseek3000-02824,Reach for the object on the top shelf.,motion_query
deepseek3000-02825,How do I change a tire?,chat
deepseek3000-02826,Hold this object for me.,motion_query
deepseek3000-02827,Show me your grippers.,motion_query
deepseek3000-02828,Tell me about the history of Rome.,chat
deepseek3000-02829,What is your favorite book?,chat
deepseek3000-02830,Bring the book from the shelf to the table.,motion_query
deepseek3000-02831,Hold your position.,motion_query
deepseek3000-02832,Nod your head if you understand me.,motion_query
deepseek3000-02833,Could you explain quantum physics in simple terms?,chat
deepseek3000-02834,Take a step backward.,motion_query
deepseek3000-02835,What movies are playing this weekend?,chat
deepseek3000-02836,Walk over to the window.,motion_query
deepseek3000-02837,What's the stock market doing today?,chat
deepseek3000-02838,Can you help me set a reminder?,chat
deepseek3000-02839,Explain the concept of machine learning simply.,chat
deepseek3000-02840,Step to the left to avoid the obstacle.,motion_query
deepseek3000-02841,Can you help me practice a speech?,chat
deepseek3000-02842,Lead me to the nearest exit.,motion_query
deepseek3000-02843,Move the chair under the table.,motion_query
deepseek3000-02844,Who wrote 'Pride and Prejudice'?,chat
deepseek3000-02845,Direct your gaze at the painting.,motion_query
deepseek3000-02846,"I'm bored, what can I do?",chat
deepseek3000-02847,How do you distinguish between objects?,chat
deepseek3000-02848,How many objects can you recognize?,chat
deepseek3000-02849,Pick up the ball and throw it.,motion_query
deepseek3000-02850,"My phone won't turn on, any ideas?",chat
deepseek3000-02851,I need a recommendation for a good book.,chat
deepseek3000-02852,Show me how to perform a backflip.,motion_query
deepseek3000-02853,Reach out and touch the red button.,motion_query
deepseek3000-02854,I need a motivational quote.,chat
deepseek3000-02855,Can you show me what the Eiffel Tower looks like?,chat
deepseek3000-02856,What should I have for dinner tonight?,chat
deepseek3000-02857,What are the best practices for data privacy?,chat
deepseek3000-02858,I need advice on time management.,chat
deepseek3000-02859,Move to the right side of the table.,motion_query
deepseek3000-02860,Can you write a thank-you note for me?,chat
deepseek3000-02861,Can you speak French?,chat
deepseek3000-02862,Point at the red button and then press it.,motion_query
deepseek3000-02863,Turn your head and look at the painting.,motion_query
deepseek3000-02864,Follow me to the lab.,motion_query
deepseek3000-02865,Respond by nodding or shaking your head.,motion_query
deepseek3000-02866,"If my laptop won't start, what should I check first?",chat
deepseek3000-02867,Turn around and face the door.,motion_query
deepseek3000-02868,Clap your hands to the beat.,motion_query
deepseek3000-02869,Go to the front door and wait.,motion_query
deepseek3000-02870,Spin in a circle.,motion_query
deepseek3000-02871,Raise your arm to signal stop.,motion_query
deepseek3000-02872,What is a good book for learning Python?,chat
deepseek3000-02873,Gesture to indicate which direction.,motion_query
deepseek3000-02874,Use a gesture to answer yes or no.,motion_query
deepseek3000-02875,Walk over to the window and look outside.,motion_query
deepseek3000-02876,Be still and let me measure your height.,motion_query
deepseek3000-02877,Lift the box from the floor.,motion_query
deepseek3000-02878,How do I get over a cold quickly?,chat
deepseek3000-02879,What's the meaning of the word 'serendipity'?,chat
deepseek3000-02880,Walk toward me slowly.,motion_query
deepseek3000-02881,Can you help me plan a vacation itinerary?,chat
deepseek3000-02882,What is the best way to study for exams?,chat
deepseek3000-02883,Push the button on the wall.,motion_query
deepseek3000-02884,Kick the ball gently to me.,motion_query
deepseek3000-02885,Give me advice on staying motivated.,chat
deepseek3000-02886,Get the red book from the shelf.,motion_query
deepseek3000-02887,Point at the clock.,motion_query
deepseek3000-02888,Catch this.,motion_query
deepseek3000-02889,Can you describe your appearance?,chat
deepseek3000-02890,What is the weather like today?,chat
deepseek3000-02891,What is the best way to cook pasta?,chat
deepseek3000-02892,What ingredients are in this recipe?,chat
deepseek3000-02893,What's the fastest animal on Earth?,chat
deepseek3000-02894,Turn left at the next corner.,motion_query
deepseek3000-02895,Take a nap.,motion_query
deepseek3000-02896,What tasks can you perform?,chat
deepseek3000-02897,Point to the left.,motion_query
deepseek3000-02898,Pretend to sneeze.,motion_query
deepseek3000-02899,Hold still.,motion_query
deepseek3000-02900,What's the distance to the moon?,chat
deepseek3000-02901,Shake your body.,motion_query
deepseek3000-02902,Walk to the corner of the room.,motion_query
deepseek3000-02903,Freeze like a statue.,motion_query
deepseek3000-02904,Raise your arm.,motion_query
deepseek3000-02905,Step forward and bow.,motion_query
deepseek3000-02906,Turn around slowly.,motion_query
deepseek3000-02907,Sweep the floor with the broom.,motion_query
deepseek3000-02908,Move to the left.,motion_query
deepseek3000-02909,Tell me a story about a dragon.,chat
deepseek3000-02910,Hand me the wrench.,motion_query
deepseek3000-02911,Show me your dance moves.,motion_query
deepseek3000-02912,Act out the emotion of surprise.,motion_query
deepseek3000-02913,Bring me a glass of water from the kitchen.,motion_query
deepseek3000-02914,Please explain the steps to bake a cake.,chat
deepseek3000-02915,Can you define 'algorithm'?,chat
deepseek3000-02916,Look at the red object on my left.,motion_query
deepseek3000-02917,Tilt your head to the side.,motion_query
deepseek3000-02918,Do you know any good book recommendations?,chat
deepseek3000-02919,What movies are playing tonight?,chat
deepseek3000-02920,Summarize today's news in three sentences.,chat
deepseek3000-02921,What is the best way to meditate?,chat
deepseek3000-02922,Hold your arm up for 10 seconds.,motion_query
deepseek3000-02923,Stand still for a moment.,motion_query
deepseek3000-02924,Can you tell me a story about space?,chat
deepseek3000-02925,What's the difference between a virus and a bacterium?,chat
deepseek3000-02926,Bring me that pen.,motion_query
deepseek3000-02927,Can you help me brainstorm ideas for a project?,chat
deepseek3000-02928,What is the recipe for pancakes?,chat
deepseek3000-02929,Should I take the bus or walk to work?,chat
deepseek3000-02930,Pull the lever gently.,motion_query
deepseek3000-02931,What is the difference between AI and machine learning?,chat
deepseek3000-02932,Do you have night vision?,chat
deepseek3000-02933,Point to the object I'm holding.,motion_query
deepseek3000-02934,Nod twice if you agree.,motion_query
deepseek3000-02935,Please pick up the trash.,motion_query
deepseek3000-02936,Back up a step.,motion_query
deepseek3000-02937,Slide the cup closer to me.,motion_query
deepseek3000-02938,What should I prepare for tomorrow's meeting?,chat
deepseek3000-02939,Describe the painting 'Starry Night'.,chat
deepseek3000-02940,Hand me the red pen.,motion_query
deepseek3000-02941,I need advice on handling a difficult colleague.,chat
deepseek3000-02942,Show me how you bow.,motion_query
deepseek3000-02943,I feel a bit stressed today.,chat
deepseek3000-02944,"I'm having trouble with my laptop, can you help?",chat
deepseek3000-02945,Tell me about your daily maintenance needs.,chat
deepseek3000-02946,How do you navigate obstacles?,chat
deepseek3000-02947,Tell me about your favorite memory.,chat
deepseek3000-02948,What's your favorite book?,chat
deepseek3000-02949,Come closer and examine this object.,motion_query
deepseek3000-02950,Move the table to the corner.,motion_query
deepseek3000-02951,Can you name all the planets in order from the sun?,chat
deepseek3000-02952,Walk over to the door and open it.,motion_query
deepseek3000-02953,How do I set a reminder for my meeting?,chat
deepseek3000-02954,"I'm feeling stressed, can you tell me a joke?",chat
deepseek3000-02955,What's your favorite movie?,chat
deepseek3000-02956,Stop moving immediately.,motion_query
deepseek3000-02957,Can you tell me the news headlines?,chat
deepseek3000-02958,Nod twice to show you understand.,motion_query
deepseek3000-02959,Bring me the blue mug from the kitchen.,motion_query
deepseek3000-02960,What is the longest river in the world?,chat
deepseek3000-02961,What are the differences between Java and Python?,chat
deepseek3000-02962,Slide the book to the right.,motion_query
deepseek3000-02963,Which is the best restaurant in town for Italian food?,chat
deepseek3000-02964,What are the ingredients for a chocolate cake?,chat
deepseek3000-02965,I need help with my math homework. Can you explain calculus?,chat
deepseek3000-02966,Do you know any fun facts about space?,chat
deepseek3000-02967,What are your thoughts on renewable energy?,chat
deepseek3000-02968,Respond with a wave if you understand.,motion_query
deepseek3000-02969,Step back from the edge.,motion_query
deepseek3000-02970,What are the main differences between cats and dogs?,chat
deepseek3000-02971,Back away slowly from the door.,motion_query
deepseek3000-02972,Pick up the blue cup from the table.,motion_query
deepseek3000-02973,Can you say that again more slowly?,chat
deepseek3000-02974,Walk to the charging station.,motion_query
deepseek3000-02975,Clear the table.,motion_query
deepseek3000-02976,Push the button on the table.,motion_query
deepseek3000-02977,Turn towards the voice.,motion_query
